,wallTime,epoch,exp,tag,value
396,1638570558,0119,2021.12.03-22.24,hp_metric,-1.0
397,1638570572,0119,2021.12.03-22.24,levenshtein_step,145.30417
398,1638570572,0119,2021.12.03-22.24,duration_ms_mse_step,18263.271
399,1638570572,0119,2021.12.03-22.24,note_count_mse_step,9.260743
400,1638570580,0119,2021.12.03-22.24,levenshtein_step,8.77888
401,1638570580,0119,2021.12.03-22.24,duration_ms_mse_step,32012.348
402,1638570580,0119,2021.12.03-22.24,note_count_mse_step,21.954441
403,1638570580,0119,2021.12.03-22.24,levenshtein_epoch,111.172844
404,1638570580,0119,2021.12.03-22.24,duration_ms_mse_epoch,21700.541
405,1638570580,0119,2021.12.03-22.24,note_count_mse_epoch,12.434168
406,1638570580,0119,2021.12.03-22.24,epoch,0.0
407,1638570875,0279,2021.12.03-22.24,hp_metric,-1.0
408,1638570885,0279,2021.12.03-22.24,levenshtein_step,145.30324
409,1638570885,0279,2021.12.03-22.24,duration_ms_mse_step,18301.977
410,1638570885,0279,2021.12.03-22.24,note_count_mse_step,6.783496
411,1638570892,0279,2021.12.03-22.24,levenshtein_step,11.547749
412,1638570892,0279,2021.12.03-22.24,duration_ms_mse_step,19072.41
413,1638570892,0279,2021.12.03-22.24,note_count_mse_step,17.022137
414,1638570892,0279,2021.12.03-22.24,levenshtein_epoch,111.864365
415,1638570892,0279,2021.12.03-22.24,duration_ms_mse_epoch,18494.586
416,1638570892,0279,2021.12.03-22.24,note_count_mse_epoch,9.343156
417,1638570892,0279,2021.12.03-22.24,epoch,0.0
418,1638570405,0039,2021.12.03-22.24,hp_metric,-1.0
419,1638570413,0039,2021.12.03-22.24,levenshtein_step,145.30324
420,1638570413,0039,2021.12.03-22.24,duration_ms_mse_step,18317.002
421,1638570413,0039,2021.12.03-22.24,note_count_mse_step,6.759192
422,1638570416,0039,2021.12.03-22.24,levenshtein_step,11.609068
423,1638570416,0039,2021.12.03-22.24,duration_ms_mse_step,19176.828
424,1638570416,0039,2021.12.03-22.24,note_count_mse_step,11.639439
425,1638570416,0039,2021.12.03-22.24,levenshtein_epoch,111.87969
426,1638570416,0039,2021.12.03-22.24,duration_ms_mse_epoch,18531.959
427,1638570416,0039,2021.12.03-22.24,note_count_mse_epoch,7.9792533
428,1638570416,0039,2021.12.03-22.24,epoch,0.0
429,1638573320,1509,2021.12.03-22.24,hp_metric,-1.0
430,1638573330,1509,2021.12.03-22.24,levenshtein_step,145.30417
431,1638573330,1509,2021.12.03-22.24,duration_ms_mse_step,18328.205
432,1638573330,1509,2021.12.03-22.24,note_count_mse_step,6.783496
433,1638573335,1509,2021.12.03-22.24,levenshtein_step,11.528879
434,1638573335,1509,2021.12.03-22.24,duration_ms_mse_step,17861.008
435,1638573335,1509,2021.12.03-22.24,note_count_mse_step,10.157206
436,1638573335,1509,2021.12.03-22.24,levenshtein_epoch,111.860344
437,1638573335,1509,2021.12.03-22.24,duration_ms_mse_epoch,18211.406
438,1638573335,1509,2021.12.03-22.24,note_count_mse_epoch,7.6269236
439,1638573335,1509,2021.12.03-22.24,epoch,0.0
440,1638571927,0779,2021.12.03-22.24,hp_metric,-1.0
441,1638571936,0779,2021.12.03-22.24,levenshtein_step,145.30417
442,1638571936,0779,2021.12.03-22.24,duration_ms_mse_step,18328.205
443,1638571936,0779,2021.12.03-22.24,note_count_mse_step,6.783496
444,1638571941,0779,2021.12.03-22.24,levenshtein_step,11.533597
445,1638571941,0779,2021.12.03-22.24,duration_ms_mse_step,18136.3
446,1638571941,0779,2021.12.03-22.24,note_count_mse_step,10.092074
447,1638571941,0779,2021.12.03-22.24,levenshtein_epoch,111.86153
448,1638571941,0779,2021.12.03-22.24,duration_ms_mse_epoch,18280.23
449,1638571941,0779,2021.12.03-22.24,note_count_mse_epoch,7.6106405
450,1638571941,0779,2021.12.03-22.24,epoch,0.0
451,1638571961,0799,2021.12.03-22.24,hp_metric,-1.0
452,1638571970,0799,2021.12.03-22.24,levenshtein_step,145.30417
453,1638571970,0799,2021.12.03-22.24,duration_ms_mse_step,18326.271
454,1638571970,0799,2021.12.03-22.24,note_count_mse_step,6.783496
455,1638571975,0799,2021.12.03-22.24,levenshtein_step,11.543032
456,1638571975,0799,2021.12.03-22.24,duration_ms_mse_step,18012.209
457,1638571975,0799,2021.12.03-22.24,note_count_mse_step,9.446992
458,1638571975,0799,2021.12.03-22.24,levenshtein_epoch,111.863884
459,1638571975,0799,2021.12.03-22.24,duration_ms_mse_epoch,18247.756
460,1638571975,0799,2021.12.03-22.24,note_count_mse_epoch,7.44937
461,1638571975,0799,2021.12.03-22.24,epoch,0.0
462,1638572831,1309,2021.12.03-22.24,hp_metric,-1.0
463,1638572841,1309,2021.12.03-22.24,levenshtein_step,145.30417
464,1638572841,1309,2021.12.03-22.24,duration_ms_mse_step,18327.045
465,1638572841,1309,2021.12.03-22.24,note_count_mse_step,6.783496
466,1638572846,1309,2021.12.03-22.24,levenshtein_step,11.533597
467,1638572846,1309,2021.12.03-22.24,duration_ms_mse_step,17819.713
468,1638572846,1309,2021.12.03-22.24,note_count_mse_step,9.85837
469,1638572846,1309,2021.12.03-22.24,levenshtein_epoch,111.86153
470,1638572846,1309,2021.12.03-22.24,duration_ms_mse_epoch,18200.213
471,1638572846,1309,2021.12.03-22.24,note_count_mse_epoch,7.5522146
472,1638572846,1309,2021.12.03-22.24,epoch,0.0
473,1638572304,0999,2021.12.03-22.24,hp_metric,-1.0
474,1638572313,0999,2021.12.03-22.24,levenshtein_step,145.30417
475,1638572313,0999,2021.12.03-22.24,duration_ms_mse_step,18327.432
476,1638572313,0999,2021.12.03-22.24,note_count_mse_step,6.783496
477,1638572318,0999,2021.12.03-22.24,levenshtein_step,11.538314
478,1638572318,0999,2021.12.03-22.24,duration_ms_mse_step,17847.89
479,1638572318,0999,2021.12.03-22.24,note_count_mse_step,9.352061
480,1638572318,0999,2021.12.03-22.24,levenshtein_epoch,111.8627
481,1638572318,0999,2021.12.03-22.24,duration_ms_mse_epoch,18207.547
482,1638572318,0999,2021.12.03-22.24,note_count_mse_epoch,7.4256372
483,1638572318,0999,2021.12.03-22.24,epoch,0.0
484,1638572320,1009,2021.12.03-22.24,hp_metric,-1.0
485,1638572330,1009,2021.12.03-22.24,levenshtein_step,145.30417
486,1638572330,1009,2021.12.03-22.24,duration_ms_mse_step,18328.979
487,1638572330,1009,2021.12.03-22.24,note_count_mse_step,6.783496
488,1638572334,1009,2021.12.03-22.24,levenshtein_step,11.533597
489,1638572334,1009,2021.12.03-22.24,duration_ms_mse_step,17788.049
490,1638572334,1009,2021.12.03-22.24,note_count_mse_step,9.745134
491,1638572334,1009,2021.12.03-22.24,levenshtein_epoch,111.86153
492,1638572334,1009,2021.12.03-22.24,duration_ms_mse_epoch,18193.746
493,1638572334,1009,2021.12.03-22.24,note_count_mse_epoch,7.5239058
494,1638572334,1009,2021.12.03-22.24,epoch,0.0
495,1638572183,0929,2021.12.03-22.24,hp_metric,-1.0
496,1638572192,0929,2021.12.03-22.24,levenshtein_step,145.30324
497,1638572192,0929,2021.12.03-22.24,duration_ms_mse_step,18335.172
498,1638572192,0929,2021.12.03-22.24,note_count_mse_step,6.7641196
499,1638572197,0929,2021.12.03-22.24,levenshtein_step,11.533597
500,1638572197,0929,2021.12.03-22.24,duration_ms_mse_step,17895.543
501,1638572197,0929,2021.12.03-22.24,note_count_mse_step,9.827903
502,1638572197,0929,2021.12.03-22.24,levenshtein_epoch,111.860825
503,1638572197,0929,2021.12.03-22.24,duration_ms_mse_epoch,18225.266
504,1638572197,0929,2021.12.03-22.24,note_count_mse_epoch,7.5300655
505,1638572197,0929,2021.12.03-22.24,epoch,0.0
506,1638571586,0589,2021.12.03-22.24,hp_metric,-1.0
507,1638571595,0589,2021.12.03-22.24,levenshtein_step,145.30324
508,1638571595,0589,2021.12.03-22.24,duration_ms_mse_step,18321.248
509,1638571595,0589,2021.12.03-22.24,note_count_mse_step,6.783496
510,1638571601,0589,2021.12.03-22.24,levenshtein_step,11.547749
511,1638571601,0589,2021.12.03-22.24,duration_ms_mse_step,17795.334
512,1638571601,0589,2021.12.03-22.24,note_count_mse_step,10.9865265
513,1638571601,0589,2021.12.03-22.24,levenshtein_epoch,111.864365
514,1638571601,0589,2021.12.03-22.24,duration_ms_mse_epoch,18189.77
515,1638571601,0589,2021.12.03-22.24,note_count_mse_epoch,7.834254
516,1638571601,0589,2021.12.03-22.24,epoch,0.0
517,1638572287,0989,2021.12.03-22.24,hp_metric,-1.0
518,1638572296,0989,2021.12.03-22.24,levenshtein_step,145.30324
519,1638572296,0989,2021.12.03-22.24,duration_ms_mse_step,18337.883
520,1638572296,0989,2021.12.03-22.24,note_count_mse_step,6.7641196
521,1638572301,0989,2021.12.03-22.24,levenshtein_step,11.538314
522,1638572301,0989,2021.12.03-22.24,duration_ms_mse_step,17904.877
523,1638572301,0989,2021.12.03-22.24,note_count_mse_step,9.977349
524,1638572301,0989,2021.12.03-22.24,levenshtein_epoch,111.862
525,1638572301,0989,2021.12.03-22.24,duration_ms_mse_epoch,18229.63
526,1638572301,0989,2021.12.03-22.24,note_count_mse_epoch,7.5674267
527,1638572301,0989,2021.12.03-22.24,epoch,0.0
528,1638572404,1059,2021.12.03-22.24,hp_metric,-1.0
529,1638572414,1059,2021.12.03-22.24,levenshtein_step,145.30417
530,1638572414,1059,2021.12.03-22.24,duration_ms_mse_step,18327.432
531,1638572414,1059,2021.12.03-22.24,note_count_mse_step,6.783496
532,1638572419,1059,2021.12.03-22.24,levenshtein_step,11.533597
533,1638572419,1059,2021.12.03-22.24,duration_ms_mse_step,18012.209
534,1638572419,1059,2021.12.03-22.24,note_count_mse_step,9.21553
535,1638572419,1059,2021.12.03-22.24,levenshtein_epoch,111.86153
536,1638572419,1059,2021.12.03-22.24,duration_ms_mse_epoch,18248.627
537,1638572419,1059,2021.12.03-22.24,note_count_mse_epoch,7.391505
538,1638572419,1059,2021.12.03-22.24,epoch,0.0
539,1638572489,1109,2021.12.03-22.24,hp_metric,-1.0
540,1638572499,1109,2021.12.03-22.24,levenshtein_step,145.30417
541,1638572499,1109,2021.12.03-22.24,duration_ms_mse_step,18328.979
542,1638572499,1109,2021.12.03-22.24,note_count_mse_step,6.783496
543,1638572504,1109,2021.12.03-22.24,levenshtein_step,11.538314
544,1638572504,1109,2021.12.03-22.24,duration_ms_mse_step,18219.969
545,1638572504,1109,2021.12.03-22.24,note_count_mse_step,10.3715925
546,1638572504,1109,2021.12.03-22.24,levenshtein_epoch,111.8627
547,1638572504,1109,2021.12.03-22.24,duration_ms_mse_epoch,18301.727
548,1638572504,1109,2021.12.03-22.24,note_count_mse_epoch,7.68052
549,1638572504,1109,2021.12.03-22.24,epoch,0.0
550,1638570610,0149,2021.12.03-22.24,hp_metric,-1.0
551,1638570619,0149,2021.12.03-22.24,levenshtein_step,145.30417
552,1638570619,0149,2021.12.03-22.24,duration_ms_mse_step,18335.56
553,1638570619,0149,2021.12.03-22.24,note_count_mse_step,6.783496
554,1638570625,0149,2021.12.03-22.24,levenshtein_step,11.571333
555,1638570625,0149,2021.12.03-22.24,duration_ms_mse_step,18275.07
556,1638570625,0149,2021.12.03-22.24,note_count_mse_step,21.300484
557,1638570625,0149,2021.12.03-22.24,levenshtein_epoch,111.87096
558,1638570625,0149,2021.12.03-22.24,duration_ms_mse_epoch,18320.438
559,1638570625,0149,2021.12.03-22.24,note_count_mse_epoch,10.412743
560,1638570625,0149,2021.12.03-22.24,epoch,0.0
561,1638572149,0909,2021.12.03-22.24,hp_metric,-1.0
562,1638572159,0909,2021.12.03-22.24,levenshtein_step,145.30417
563,1638572159,0909,2021.12.03-22.24,duration_ms_mse_step,18328.979
564,1638572159,0909,2021.12.03-22.24,note_count_mse_step,6.783496
565,1638572163,0909,2021.12.03-22.24,levenshtein_step,11.533597
566,1638572163,0909,2021.12.03-22.24,duration_ms_mse_step,17780.81
567,1638572163,0909,2021.12.03-22.24,note_count_mse_step,9.516041
568,1638572163,0909,2021.12.03-22.24,levenshtein_epoch,111.86153
569,1638572163,0909,2021.12.03-22.24,duration_ms_mse_epoch,18191.938
570,1638572163,0909,2021.12.03-22.24,note_count_mse_epoch,7.4666324
571,1638572163,0909,2021.12.03-22.24,epoch,0.0
572,1638572900,1349,2021.12.03-22.24,hp_metric,-1.0
573,1638572909,1349,2021.12.03-22.24,levenshtein_step,145.30417
574,1638572909,1349,2021.12.03-22.24,duration_ms_mse_step,18328.979
575,1638572909,1349,2021.12.03-22.24,note_count_mse_step,6.783496
576,1638572914,1349,2021.12.03-22.24,levenshtein_step,11.524162
577,1638572914,1349,2021.12.03-22.24,duration_ms_mse_step,18271.572
578,1638572914,1349,2021.12.03-22.24,note_count_mse_step,9.594468
579,1638572914,1349,2021.12.03-22.24,levenshtein_epoch,111.85917
580,1638572914,1349,2021.12.03-22.24,duration_ms_mse_epoch,18314.627
581,1638572914,1349,2021.12.03-22.24,note_count_mse_epoch,7.486239
582,1638572914,1349,2021.12.03-22.24,epoch,0.0
583,1638573829,1589,2021.12.03-22.24,hp_metric,-1.0
584,1638573838,1589,2021.12.03-22.24,levenshtein_step,145.30417
585,1638573838,1589,2021.12.03-22.24,duration_ms_mse_step,18328.979
586,1638573838,1589,2021.12.03-22.24,note_count_mse_step,6.783496
587,1638573843,1589,2021.12.03-22.24,levenshtein_step,11.533597
588,1638573843,1589,2021.12.03-22.24,duration_ms_mse_step,17844.197
589,1638573843,1589,2021.12.03-22.24,note_count_mse_step,9.527381
590,1638573843,1589,2021.12.03-22.24,levenshtein_epoch,111.86153
591,1638573843,1589,2021.12.03-22.24,duration_ms_mse_epoch,18207.783
592,1638573843,1589,2021.12.03-22.24,note_count_mse_epoch,7.469467
593,1638573843,1589,2021.12.03-22.24,epoch,0.0
594,1638571550,0569,2021.12.03-22.24,hp_metric,-1.0
595,1638571560,0569,2021.12.03-22.24,levenshtein_step,145.30417
596,1638571560,0569,2021.12.03-22.24,duration_ms_mse_step,18328.205
597,1638571560,0569,2021.12.03-22.24,note_count_mse_step,6.783496
598,1638571565,0569,2021.12.03-22.24,levenshtein_step,11.533597
599,1638571565,0569,2021.12.03-22.24,duration_ms_mse_step,21248.273
600,1638571565,0569,2021.12.03-22.24,note_count_mse_step,11.139255
601,1638571565,0569,2021.12.03-22.24,levenshtein_epoch,111.86153
602,1638571565,0569,2021.12.03-22.24,duration_ms_mse_epoch,19058.223
603,1638571565,0569,2021.12.03-22.24,note_count_mse_epoch,7.8724356
604,1638571565,0569,2021.12.03-22.24,epoch,0.0
605,1638571819,0719,2021.12.03-22.24,hp_metric,-1.0
606,1638571828,0719,2021.12.03-22.24,levenshtein_step,145.30324
607,1638571828,0719,2021.12.03-22.24,duration_ms_mse_step,18325.5
608,1638571828,0719,2021.12.03-22.24,note_count_mse_step,6.783496
609,1638571834,0719,2021.12.03-22.24,levenshtein_step,11.533597
610,1638571834,0719,2021.12.03-22.24,duration_ms_mse_step,20076.078
611,1638571834,0719,2021.12.03-22.24,note_count_mse_step,11.181921
612,1638571834,0719,2021.12.03-22.24,levenshtein_epoch,111.860825
613,1638571834,0719,2021.12.03-22.24,duration_ms_mse_epoch,18763.145
614,1638571834,0719,2021.12.03-22.24,note_count_mse_epoch,7.8831024
615,1638571834,0719,2021.12.03-22.24,epoch,0.0
616,1638570838,0259,2021.12.03-22.24,hp_metric,-1.0
617,1638570848,0259,2021.12.03-22.24,levenshtein_step,145.30324
618,1638570848,0259,2021.12.03-22.24,duration_ms_mse_step,18320.479
619,1638570848,0259,2021.12.03-22.24,note_count_mse_step,6.8342943
620,1638570853,0259,2021.12.03-22.24,levenshtein_step,11.571333
621,1638570853,0259,2021.12.03-22.24,duration_ms_mse_step,17957.941
622,1638570853,0259,2021.12.03-22.24,note_count_mse_step,10.750385
623,1638570853,0259,2021.12.03-22.24,levenshtein_epoch,111.870255
624,1638570853,0259,2021.12.03-22.24,duration_ms_mse_epoch,18229.844
625,1638570853,0259,2021.12.03-22.24,note_count_mse_epoch,7.8133173
626,1638570853,0259,2021.12.03-22.24,epoch,0.0
627,1638571404,0529,2021.12.03-22.24,hp_metric,-1.0
628,1638571414,0529,2021.12.03-22.24,levenshtein_step,145.30324
629,1638571414,0529,2021.12.03-22.24,duration_ms_mse_step,18306.209
630,1638571414,0529,2021.12.03-22.24,note_count_mse_step,6.783496
631,1638571420,0529,2021.12.03-22.24,levenshtein_step,11.552465
632,1638571420,0529,2021.12.03-22.24,duration_ms_mse_step,17802.613
633,1638571420,0529,2021.12.03-22.24,note_count_mse_step,10.993925
634,1638571420,0529,2021.12.03-22.24,levenshtein_epoch,111.86554
635,1638571420,0529,2021.12.03-22.24,duration_ms_mse_epoch,18180.31
636,1638571420,0529,2021.12.03-22.24,note_count_mse_epoch,7.836103
637,1638571420,0529,2021.12.03-22.24,epoch,0.0
638,1638572763,1269,2021.12.03-22.24,hp_metric,-1.0
639,1638572773,1269,2021.12.03-22.24,levenshtein_step,145.30417
640,1638572773,1269,2021.12.03-22.24,duration_ms_mse_step,18327.045
641,1638572773,1269,2021.12.03-22.24,note_count_mse_step,6.783496
642,1638572777,1269,2021.12.03-22.24,levenshtein_step,11.538314
643,1638572777,1269,2021.12.03-22.24,duration_ms_mse_step,17914.543
644,1638572777,1269,2021.12.03-22.24,note_count_mse_step,9.327779
645,1638572777,1269,2021.12.03-22.24,levenshtein_epoch,111.8627
646,1638572777,1269,2021.12.03-22.24,duration_ms_mse_epoch,18223.92
647,1638572777,1269,2021.12.03-22.24,note_count_mse_epoch,7.4195666
648,1638572777,1269,2021.12.03-22.24,epoch,0.0
649,1638573629,1559,2021.12.03-22.24,hp_metric,-1.0
650,1638573713,1559,2021.12.03-22.24,levenshtein_step,144.71803
651,1638573713,1559,2021.12.03-22.24,duration_ms_mse_step,22913.812
652,1638573713,1559,2021.12.03-22.24,note_count_mse_step,32.400364
653,1638573717,1559,2021.12.03-22.24,levenshtein_step,11.524162
654,1638573717,1559,2021.12.03-22.24,duration_ms_mse_step,17785.54
655,1638573717,1559,2021.12.03-22.24,note_count_mse_step,10.4487705
656,1638573717,1559,2021.12.03-22.24,levenshtein_epoch,111.41956
657,1638573717,1559,2021.12.03-22.24,duration_ms_mse_epoch,21631.744
658,1638573717,1559,2021.12.03-22.24,note_count_mse_epoch,26.912466
659,1638573717,1559,2021.12.03-22.24,epoch,0.0
660,1638571677,0639,2021.12.03-22.24,hp_metric,-1.0
661,1638571686,0639,2021.12.03-22.24,levenshtein_step,145.30324
662,1638571686,0639,2021.12.03-22.24,duration_ms_mse_step,18334.01
663,1638571686,0639,2021.12.03-22.24,note_count_mse_step,6.7641196
664,1638571692,0639,2021.12.03-22.24,levenshtein_step,11.524162
665,1638571692,0639,2021.12.03-22.24,duration_ms_mse_step,19676.613
666,1638571692,0639,2021.12.03-22.24,note_count_mse_step,11.088945
667,1638571692,0639,2021.12.03-22.24,levenshtein_epoch,111.85847
668,1638571692,0639,2021.12.03-22.24,duration_ms_mse_epoch,18669.66
669,1638571692,0639,2021.12.03-22.24,note_count_mse_epoch,7.845326
670,1638571692,0639,2021.12.03-22.24,epoch,0.0
671,1638571075,0389,2021.12.03-22.24,hp_metric,-1.0
672,1638571084,0389,2021.12.03-22.24,levenshtein_step,145.30417
673,1638571084,0389,2021.12.03-22.24,duration_ms_mse_step,18322.021
674,1638571084,0389,2021.12.03-22.24,note_count_mse_step,6.783496
675,1638571092,0389,2021.12.03-22.24,levenshtein_step,11.538314
676,1638571092,0389,2021.12.03-22.24,duration_ms_mse_step,21892.62
677,1638571092,0389,2021.12.03-22.24,note_count_mse_step,14.232634
678,1638571092,0389,2021.12.03-22.24,levenshtein_epoch,111.8627
679,1638571092,0389,2021.12.03-22.24,duration_ms_mse_epoch,19214.672
680,1638571092,0389,2021.12.03-22.24,note_count_mse_epoch,8.645781
681,1638571092,0389,2021.12.03-22.24,epoch,0.0
682,1638571515,0549,2021.12.03-22.24,hp_metric,-1.0
683,1638571525,0549,2021.12.03-22.24,levenshtein_step,145.30417
684,1638571525,0549,2021.12.03-22.24,duration_ms_mse_step,18325.5
685,1638571525,0549,2021.12.03-22.24,note_count_mse_step,6.783496
686,1638571530,0549,2021.12.03-22.24,levenshtein_step,11.543032
687,1638571530,0549,2021.12.03-22.24,duration_ms_mse_step,17849.77
688,1638571530,0549,2021.12.03-22.24,note_count_mse_step,10.120143
689,1638571530,0549,2021.12.03-22.24,levenshtein_epoch,111.863884
690,1638571530,0549,2021.12.03-22.24,duration_ms_mse_epoch,18206.566
691,1638571530,0549,2021.12.03-22.24,note_count_mse_epoch,7.6176577
692,1638571530,0549,2021.12.03-22.24,epoch,0.0
693,1638572951,1379,2021.12.03-22.24,hp_metric,-1.0
694,1638572960,1379,2021.12.03-22.24,levenshtein_step,145.30417
695,1638572960,1379,2021.12.03-22.24,duration_ms_mse_step,18327.045
696,1638572960,1379,2021.12.03-22.24,note_count_mse_step,6.783496
697,1638572965,1379,2021.12.03-22.24,levenshtein_step,11.538314
698,1638572965,1379,2021.12.03-22.24,duration_ms_mse_step,17866.904
699,1638572965,1379,2021.12.03-22.24,note_count_mse_step,10.274959
700,1638572965,1379,2021.12.03-22.24,levenshtein_epoch,111.8627
701,1638572965,1379,2021.12.03-22.24,duration_ms_mse_epoch,18212.01
702,1638572965,1379,2021.12.03-22.24,note_count_mse_epoch,7.6563616
703,1638572965,1379,2021.12.03-22.24,epoch,0.0
704,1638570522,0099,2021.12.03-22.24,hp_metric,-1.0
705,1638570532,0099,2021.12.03-22.24,levenshtein_step,145.30324
706,1638570532,0099,2021.12.03-22.24,duration_ms_mse_step,18274.355
707,1638570532,0099,2021.12.03-22.24,note_count_mse_step,6.851962
708,1638570536,0099,2021.12.03-22.24,levenshtein_step,11.5902
709,1638570536,0099,2021.12.03-22.24,duration_ms_mse_step,17864.318
710,1638570536,0099,2021.12.03-22.24,note_count_mse_step,17.185373
711,1638570536,0099,2021.12.03-22.24,levenshtein_epoch,111.87498
712,1638570536,0099,2021.12.03-22.24,duration_ms_mse_epoch,18171.846
713,1638570536,0099,2021.12.03-22.24,note_count_mse_epoch,9.435315
714,1638570536,0099,2021.12.03-22.24,epoch,0.0
715,1638570628,0159,2021.12.03-22.24,hp_metric,-1.0
716,1638570637,0159,2021.12.03-22.24,levenshtein_step,145.30417
717,1638570637,0159,2021.12.03-22.24,duration_ms_mse_step,18334.396
718,1638570637,0159,2021.12.03-22.24,note_count_mse_step,6.7787004
719,1638570644,0159,2021.12.03-22.24,levenshtein_step,11.561899
720,1638570644,0159,2021.12.03-22.24,duration_ms_mse_step,24803.824
721,1638570644,0159,2021.12.03-22.24,note_count_mse_step,17.625944
722,1638570644,0159,2021.12.03-22.24,levenshtein_epoch,111.8686
723,1638570644,0159,2021.12.03-22.24,duration_ms_mse_epoch,19951.754
724,1638570644,0159,2021.12.03-22.24,note_count_mse_epoch,9.490512
725,1638570644,0159,2021.12.03-22.24,epoch,0.0
726,1638572132,0899,2021.12.03-22.24,hp_metric,-1.0
727,1638572141,0899,2021.12.03-22.24,levenshtein_step,145.30417
728,1638572141,0899,2021.12.03-22.24,duration_ms_mse_step,18328.205
729,1638572141,0899,2021.12.03-22.24,note_count_mse_step,6.783496
730,1638572146,0899,2021.12.03-22.24,levenshtein_step,11.547749
731,1638572146,0899,2021.12.03-22.24,duration_ms_mse_step,17821.219
732,1638572146,0899,2021.12.03-22.24,note_count_mse_step,9.938186
733,1638572146,0899,2021.12.03-22.24,levenshtein_epoch,111.86507
734,1638572146,0899,2021.12.03-22.24,duration_ms_mse_epoch,18201.459
735,1638572146,0899,2021.12.03-22.24,note_count_mse_epoch,7.5721684
736,1638572146,0899,2021.12.03-22.24,epoch,0.0
737,1638571185,0449,2021.12.03-22.24,hp_metric,-1.0
738,1638571194,0449,2021.12.03-22.24,levenshtein_step,145.30324
739,1638571194,0449,2021.12.03-22.24,duration_ms_mse_step,18337.11
740,1638571194,0449,2021.12.03-22.24,note_count_mse_step,6.7641196
741,1638571201,0449,2021.12.03-22.24,levenshtein_step,11.552465
742,1638571201,0449,2021.12.03-22.24,duration_ms_mse_step,20222.2
743,1638571201,0449,2021.12.03-22.24,note_count_mse_step,14.09748
744,1638571201,0449,2021.12.03-22.24,levenshtein_epoch,111.86554
745,1638571201,0449,2021.12.03-22.24,duration_ms_mse_epoch,18808.383
746,1638571201,0449,2021.12.03-22.24,note_count_mse_epoch,8.59746
747,1638571201,0449,2021.12.03-22.24,epoch,0.0
748,1638571315,0479,2021.12.03-22.24,hp_metric,-1.0
749,1638571324,0479,2021.12.03-22.24,levenshtein_step,145.30417
750,1638571324,0479,2021.12.03-22.24,duration_ms_mse_step,18323.18
751,1638571324,0479,2021.12.03-22.24,note_count_mse_step,6.783496
752,1638571331,0479,2021.12.03-22.24,levenshtein_step,11.543032
753,1638571331,0479,2021.12.03-22.24,duration_ms_mse_step,19700.295
754,1638571331,0479,2021.12.03-22.24,note_count_mse_step,14.536176
755,1638571331,0479,2021.12.03-22.24,levenshtein_epoch,111.863884
756,1638571331,0479,2021.12.03-22.24,duration_ms_mse_epoch,18667.459
757,1638571331,0479,2021.12.03-22.24,note_count_mse_epoch,8.721666
758,1638571331,0479,2021.12.03-22.24,epoch,0.0
759,1638571056,0379,2021.12.03-22.24,hp_metric,-1.0
760,1638571066,0379,2021.12.03-22.24,levenshtein_step,145.30417
761,1638571066,0379,2021.12.03-22.24,duration_ms_mse_step,18328.979
762,1638571066,0379,2021.12.03-22.24,note_count_mse_step,6.783496
763,1638571073,0379,2021.12.03-22.24,levenshtein_step,11.543032
764,1638571073,0379,2021.12.03-22.24,duration_ms_mse_step,20963.697
765,1638571073,0379,2021.12.03-22.24,note_count_mse_step,14.651946
766,1638571073,0379,2021.12.03-22.24,levenshtein_epoch,111.863884
767,1638571073,0379,2021.12.03-22.24,duration_ms_mse_epoch,18987.658
768,1638571073,0379,2021.12.03-22.24,note_count_mse_epoch,8.750608
769,1638571073,0379,2021.12.03-22.24,epoch,0.0
770,1638570581,0129,2021.12.03-22.24,hp_metric,-1.0
771,1638570590,0129,2021.12.03-22.24,levenshtein_step,145.30324
772,1638570590,0129,2021.12.03-22.24,duration_ms_mse_step,18311.99
773,1638570590,0129,2021.12.03-22.24,note_count_mse_step,6.783496
774,1638570596,0129,2021.12.03-22.24,levenshtein_step,11.561899
775,1638570596,0129,2021.12.03-22.24,duration_ms_mse_step,17796.55
776,1638570596,0129,2021.12.03-22.24,note_count_mse_step,18.854258
777,1638570596,0129,2021.12.03-22.24,levenshtein_epoch,111.8679
778,1638570596,0129,2021.12.03-22.24,duration_ms_mse_epoch,18183.129
779,1638570596,0129,2021.12.03-22.24,note_count_mse_epoch,9.801187
780,1638570596,0129,2021.12.03-22.24,epoch,0.0
781,1638570906,0299,2021.12.03-22.24,hp_metric,-1.0
782,1638570924,0299,2021.12.03-22.24,levenshtein_step,145.29854
783,1638570924,0299,2021.12.03-22.24,duration_ms_mse_step,17188.914
784,1638570924,0299,2021.12.03-22.24,note_count_mse_step,8.218866
785,1638570929,0299,2021.12.03-22.24,levenshtein_step,8.349634
786,1638570929,0299,2021.12.03-22.24,duration_ms_mse_step,17878.139
787,1638570929,0299,2021.12.03-22.24,note_count_mse_step,10.423225
788,1638570929,0299,2021.12.03-22.24,levenshtein_epoch,111.06132
789,1638570929,0299,2021.12.03-22.24,duration_ms_mse_epoch,17361.22
790,1638570929,0299,2021.12.03-22.24,note_count_mse_epoch,8.769957
791,1638570929,0299,2021.12.03-22.24,epoch,0.0
792,1638572046,0849,2021.12.03-22.24,hp_metric,-1.0
793,1638572056,0849,2021.12.03-22.24,levenshtein_step,145.30417
